,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
3094,3472,263,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3095,3473,333,HighSeason,[2-3],Standard,[260-360],[2-2],False
3096,3474,91,HighSeason,[4-7],Standard,[160-260],[2-2],True
3097,3475,352,HighSeason,[0-1],Standard,[160-260],[2-2],True
3098,3476,149,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
3099,3447,372,HighSeason,[0-1],Standard,[260-360],[2-2],False
3100,3477,299,LowSeason,[0-1],Standard,[160-260],[3-4],True
3101,3478,99,OffSeason,[4-7],Nonref,[0-160],[2-2],False
3102,3479,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3103,3480,79,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
3104,3481,121,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3105,3482,94,OffSeason,[4-7],Nonref,[160-260],[3-4],True
3106,3483,149,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
3107,3484,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3108,3485,129,HighSeason,[2-3],Standard,[160-260],[2-2],False
3109,3486,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3110,3487,94,OffSeason,[4-7],Nonref,[160-260],[3-4],True
3111,3488,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3112,3489,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3113,3490,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3114,3491,59,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3115,3492,327,HighSeason,[0-1],Nonref,[0-160],[2-2],False
3116,3493,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
3117,3494,373,LowSeason,[0-1],Nonref,[260-360],[5-inf],True
3118,3495,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
3119,3496,348,HighSeason,[0-1],Standard,[160-260],[3-4],True
3120,3497,366,HighSeason,[0-1],Standard,[160-260],[5-inf],False
3121,3499,35,OffSeason,[2-3],Standard,[160-260],[3-4],False
3122,3500,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3123,3501,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3124,3502,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3125,3503,165,LowSeason,[2-3],Standard,[160-260],[2-2],True
3126,3504,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3127,3505,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3128,3506,152,LowSeason,[2-3],Standard,[260-360],[5-inf],True
3129,3507,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
3130,3508,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3131,3509,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3132,3425,374,HighSeason,[0-1],Standard,[0-160],[2-2],False
3133,3510,149,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
3134,3511,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
3135,3512,40,OffSeason,[4-7],Standard,[260-360],[3-4],True
3136,3513,280,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
3137,3514,307,LowSeason,[2-3],Standard,[260-360],[3-4],True
3138,3515,269,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
3139,3516,355,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
3140,3517,86,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
3141,3256,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
3142,3518,356,HighSeason,[0-1],Nonref,[260-360],[3-4],False
3143,3519,202,LowSeason,[4-7],Nonref,[160-260],[2-2],False
3144,3520,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3145,3521,302,LowSeason,[4-7],Nonref,[0-160],[2-2],True
3146,3522,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3147,3523,59,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3148,3524,289,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3149,3525,73,OffSeason,[2-3],Nonref,[0-160],[2-2],True
3150,3526,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
3151,1128,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3152,3527,106,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
3153,3528,86,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
3154,3530,345,HighSeason,[0-1],Nonref,[160-260],[2-2],False
3155,3531,323,HighSeason,[2-3],Standard,[260-360],[3-4],True
3156,3532,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3157,3533,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3158,3534,233,LowSeason,[4-7],Nonref,[160-260],[3-4],False
3159,3535,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3160,3536,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3161,3537,369,HighSeason,[4-7],Nonref,[0-160],[2-2],False
3162,3538,346,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
3163,3539,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
3164,3540,166,HighSeason,[4-7],Nonref,[160-260],[2-2],False
3165,3541,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
3166,3542,323,HighSeason,[2-3],Standard,[260-360],[3-4],True
3167,3543,59,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3168,3545,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
3169,3546,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3170,3547,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3171,3548,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3172,3549,349,HighSeason,[0-1],Nonref,[160-260],[1-1],True
3173,3550,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3174,3551,351,HighSeason,[0-1],Nonref,[260-360],[5-inf],True
3175,3552,321,HighSeason,[2-3],Nonref,[0-160],[2-2],False
3176,3553,60,OffSeason,[4-7],Nonref,[160-260],[2-2],False
3177,3453,348,HighSeason,[0-1],Standard,[160-260],[3-4],True
3178,3554,95,HighSeason,[4-7],Nonref,[160-260],[2-2],True
3179,3555,333,HighSeason,[2-3],Standard,[260-360],[2-2],False
3180,3557,351,HighSeason,[0-1],Nonref,[260-360],[5-inf],True
3181,3558,178,LowSeason,[2-3],Standard,[160-260],[3-4],False
3182,3559,345,HighSeason,[0-1],Nonref,[160-260],[2-2],False
3183,3560,59,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3184,802,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3185,3561,346,HighSeason,[0-1],Nonref,[160-260],[5-inf],True
3186,3562,355,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
3187,3563,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
3188,2307,375,HighSeason,[0-1],Standard,[260-360],[5-inf],True
3189,3564,235,HighSeason,[4-7],Nonref,[160-260],[3-4],False
3190,3565,168,LowSeason,[2-3],Standard,[160-260],[3-4],True
3191,3566,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3192,3567,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3193,3568,376,HighSeason,[0-1],Nonref,[360-500],[5-inf],True
3194,3569,38,OffSeason,[2-3],Standard,[260-360],[3-4],True
3195,2378,121,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3196,3570,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
3197,3571,345,HighSeason,[0-1],Nonref,[160-260],[2-2],False
3198,3572,166,HighSeason,[4-7],Nonref,[160-260],[2-2],False
3199,3573,291,HighSeason,[4-7],Standard,[160-260],[2-2],False
3200,3574,374,HighSeason,[0-1],Standard,[0-160],[2-2],False
3201,3575,304,LowSeason,[2-3],Nonref,[0-160],[2-2],False
3202,3576,165,LowSeason,[2-3],Standard,[160-260],[2-2],True
3203,3577,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3204,3578,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3205,3579,263,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3206,3580,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3207,3581,74,HighSeason,[4-7],Standard,[160-260],[3-4],True
3208,3582,60,OffSeason,[4-7],Nonref,[160-260],[2-2],False
3209,3583,377,HighSeason,[2-3],Nonref,[260-360],[2-2],False
3210,3585,361,HighSeason,[0-1],Nonref,[160-260],[1-1],False
3211,3586,57,OffSeason,[2-3],Nonref,[160-260],[2-2],False
3212,3587,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3213,3589,374,HighSeason,[0-1],Standard,[0-160],[2-2],False
3214,3590,244,HighSeason,[4-7],Standard,[160-260],[3-4],False
3215,3591,339,HighSeason,[2-3],Nonref,[260-360],[3-4],False
3216,3592,235,HighSeason,[4-7],Nonref,[160-260],[3-4],False
3217,3593,263,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3218,3594,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3219,3595,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3220,3596,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3221,3597,235,HighSeason,[4-7],Nonref,[160-260],[3-4],False
3222,3598,168,LowSeason,[2-3],Standard,[160-260],[3-4],True
3223,3599,310,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3224,3600,94,OffSeason,[4-7],Nonref,[160-260],[3-4],True
3225,3601,339,HighSeason,[2-3],Nonref,[260-360],[3-4],False
3226,3602,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3227,3603,263,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3228,3604,312,LowSeason,[2-3],Nonref,[260-360],[2-2],True
3229,3605,295,LowSeason,[2-3],Nonref,[0-160],[2-2],True
3230,3606,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3231,3607,263,HighSeason,[0-1],Nonref,[160-260],[3-4],False
3232,3608,377,HighSeason,[2-3],Nonref,[260-360],[2-2],False
3233,3609,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3234,3610,217,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3235,3611,378,OffSeason,[8-inf],Nonref,[260-360],[5-inf],True
3236,3612,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3237,3614,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3238,3615,312,LowSeason,[2-3],Nonref,[260-360],[2-2],True
3239,3616,168,LowSeason,[2-3],Standard,[160-260],[3-4],True
3240,3617,356,HighSeason,[0-1],Nonref,[260-360],[3-4],False
3241,3618,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
3242,3619,344,HighSeason,[0-1],Standard,[160-260],[2-2],False
3243,3620,165,LowSeason,[2-3],Standard,[160-260],[2-2],True
3244,3621,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3245,3622,379,LowSeason,[2-3],Nonref,[360-500],[5-inf],True
3246,3623,121,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3247,3624,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3248,3625,299,LowSeason,[0-1],Standard,[160-260],[3-4],True
3249,3626,59,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3250,3627,306,LowSeason,[0-1],Nonref,[160-260],[2-2],False
3251,3628,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3252,3629,167,HighSeason,[4-7],Nonref,[160-260],[3-4],True
3253,800,7,HighSeason,[2-3],Standard,[160-260],[1-1],False
3254,3630,342,HighSeason,[0-1],Standard,[160-260],[1-1],False
3255,3631,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
3256,3632,307,LowSeason,[2-3],Standard,[260-360],[3-4],True
3257,3633,379,LowSeason,[2-3],Nonref,[360-500],[5-inf],True
3258,3634,225,HighSeason,[2-3],Nonref,[160-260],[2-2],True
3259,3636,217,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3260,3637,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3261,3638,55,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3262,3639,350,HighSeason,[2-3],Nonref,[160-260],[1-1],False
3263,3640,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3264,3642,56,HighSeason,[2-3],Standard,[160-260],[3-4],False
3265,3644,189,LowSeason,[4-7],Standard,[260-360],[5-inf],True
3266,3646,233,LowSeason,[4-7],Nonref,[160-260],[3-4],False
3267,3647,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
3268,706,380,LowSeason,[2-3],Standard,[0-160],[2-2],True
3269,3648,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3270,3649,310,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3271,3650,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
3272,3651,224,LowSeason,[2-3],Nonref,[160-260],[1-1],False
3273,3652,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3274,3653,282,HighSeason,[0-1],Standard,[160-260],[3-4],False
3275,3654,198,LowSeason,[4-7],Standard,[160-260],[2-2],True
3276,3655,59,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3277,3656,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3278,3658,287,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3279,3659,89,HighSeason,[2-3],Nonref,[160-260],[3-4],False
3280,3660,182,HighSeason,[2-3],Nonref,[160-260],[2-2],False
3281,3661,165,LowSeason,[2-3],Standard,[160-260],[2-2],True
3282,3662,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3283,3663,198,LowSeason,[4-7],Standard,[160-260],[2-2],True
3284,3664,307,LowSeason,[2-3],Standard,[260-360],[3-4],True
3285,3665,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3286,3666,381,LowSeason,[2-3],Standard,[360-500],[5-inf],True
3287,3668,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3288,3669,217,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3289,3670,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3290,3671,382,LowSeason,[4-7],Nonref,[260-360],[3-4],False
3291,3672,148,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3292,3674,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3293,3577,168,LowSeason,[2-3],Standard,[160-260],[3-4],True
3294,3675,165,LowSeason,[2-3],Standard,[160-260],[2-2],True
3295,3676,289,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3296,3677,55,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3297,3678,69,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
3298,3679,83,HighSeason,[2-3],Nonref,[160-260],[3-4],True
3299,3680,55,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3300,3681,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3301,3682,287,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3302,3683,121,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3303,3684,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3304,3685,383,LowSeason,[2-3],Standard,[160-260],[1-1],True
3305,3686,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3306,3687,287,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3307,3688,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3308,3689,223,LowSeason,[2-3],Standard,[160-260],[2-2],False
3309,3690,384,OffSeason,[2-3],Standard,[360-500],[3-4],False
3310,3691,102,OffSeason,[8-inf],Standard,[160-260],[3-4],True
3311,3692,35,OffSeason,[2-3],Standard,[160-260],[3-4],False
3312,3693,261,OffSeason,[8-inf],Standard,[260-360],[3-4],True
3313,3694,34,OffSeason,[2-3],Standard,[260-360],[5-inf],False
3314,3695,385,OffSeason,[4-7],Standard,[260-360],[2-2],True
3315,3696,98,LowSeason,[4-7],Nonref,[260-360],[3-4],True
3316,2352,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3317,3697,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3318,3698,296,LowSeason,[2-3],Nonref,[260-360],[3-4],True
3319,3699,310,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3320,3700,39,OffSeason,[8-inf],Standard,[160-260],[2-2],True
3321,2889,201,LowSeason,[4-7],Standard,[160-260],[1-1],True
3322,3702,178,LowSeason,[2-3],Standard,[160-260],[3-4],False
3323,1736,319,LowSeason,[0-1],Nonref,[160-260],[1-1],False
3324,3703,310,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3325,3704,287,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3326,3705,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3327,3706,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3328,3707,148,LowSeason,[4-7],Nonref,[160-260],[3-4],True
3329,3708,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3330,3709,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3331,3710,168,LowSeason,[2-3],Standard,[160-260],[3-4],True
3332,3711,46,WinterVacation,[2-3],Standard,[160-260],[3-4],False
3333,3712,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3334,3713,165,LowSeason,[2-3],Standard,[160-260],[2-2],True
3335,3714,313,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3336,3715,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3337,3716,34,OffSeason,[2-3],Standard,[260-360],[5-inf],False
3338,3717,296,LowSeason,[2-3],Nonref,[260-360],[3-4],True
3339,3718,121,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3340,3719,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3341,3720,320,LowSeason,[0-1],Nonref,[260-360],[3-4],True
3342,3721,55,OffSeason,[2-3],Nonref,[160-260],[3-4],True
3343,3722,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3344,3336,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3345,3723,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3346,3724,223,LowSeason,[2-3],Standard,[160-260],[2-2],False
3347,3725,304,LowSeason,[2-3],Nonref,[0-160],[2-2],False
3348,3726,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3349,3727,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3350,3728,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3351,3730,310,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3352,2138,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3353,3731,370,LowSeason,[0-1],Standard,[160-260],[2-2],True
3354,3733,304,LowSeason,[2-3],Nonref,[0-160],[2-2],False
3355,3734,299,LowSeason,[0-1],Standard,[160-260],[3-4],True
3356,3735,289,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3357,3736,386,OffSeason,[2-3],Standard,[360-500],[5-inf],True
3358,3737,287,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3359,3738,287,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3360,3739,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3361,3740,289,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3362,3741,165,LowSeason,[2-3],Standard,[160-260],[2-2],True
3363,3742,173,OffSeason,[4-7],Standard,[160-260],[5-inf],False
3364,3743,382,LowSeason,[4-7],Nonref,[260-360],[3-4],False
3365,3744,93,OffSeason,[2-3],Nonref,[260-360],[3-4],True
3366,3745,287,LowSeason,[0-1],Nonref,[160-260],[3-4],True
3367,3746,202,LowSeason,[4-7],Nonref,[160-260],[2-2],False
3368,3747,387,LowSeason,[0-1],Standard,[260-360],[5-inf],True
3369,418,233,LowSeason,[4-7],Nonref,[160-260],[3-4],False
3370,3748,388,OffSeason,[2-3],Standard,[360-500],[5-inf],False
3371,3749,59,OffSeason,[2-3],Nonref,[160-260],[2-2],True
3372,3750,217,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3373,3751,223,LowSeason,[2-3],Standard,[160-260],[2-2],False
3374,3752,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3375,3753,306,LowSeason,[0-1],Nonref,[160-260],[2-2],False
3376,3754,293,LowSeason,[0-1],Standard,[160-260],[2-2],False
3377,3755,41,OffSeason,[4-7],Standard,[160-260],[1-1],True
3378,3756,389,NewYear,[4-7],Standard,[260-360],[5-inf],True
3379,3757,69,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
3380,3758,230,LowSeason,[4-7],Standard,[160-260],[5-inf],True
3381,3759,217,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3382,3760,195,OffSeason,[4-7],Standard,[260-360],[5-inf],False
3383,2433,306,LowSeason,[0-1],Nonref,[160-260],[2-2],False
3384,3761,87,OffSeason,[4-7],Standard,[0-160],[2-2],True
3385,3762,379,LowSeason,[2-3],Nonref,[360-500],[5-inf],True
3386,3763,319,LowSeason,[0-1],Nonref,[160-260],[1-1],False
3387,3764,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3388,3765,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3389,3766,96,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
3390,3767,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3391,3537,390,LowSeason,[2-3],Standard,[0-160],[1-1],False
3392,3768,391,OffSeason,[4-7],Standard,[360-500],[5-inf],True
3393,3769,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
3394,3770,65,OffSeason,[4-7],Nonref,[160-260],[2-2],True
3395,3771,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3396,3772,40,OffSeason,[4-7],Standard,[260-360],[3-4],True
3397,3773,65,OffSeason,[4-7],Nonref,[160-260],[2-2],True
3398,3774,313,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3399,3775,217,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3400,3777,313,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3401,3778,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3402,3779,325,LowSeason,[2-3],Nonref,[160-260],[1-1],True
3403,3781,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3404,3783,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3405,3784,168,LowSeason,[2-3],Standard,[160-260],[3-4],True
3406,3785,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3407,3786,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3408,3787,150,LowSeason,[2-3],Nonref,[160-260],[2-2],True
3409,3789,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3410,3790,233,LowSeason,[4-7],Nonref,[160-260],[3-4],False
3411,3791,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3412,3792,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
3413,3793,121,LowSeason,[4-7],Nonref,[160-260],[2-2],True
3414,3794,224,LowSeason,[2-3],Nonref,[160-260],[1-1],False
3415,3795,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3416,3796,111,OffSeason,[4-7],Nonref,[260-360],[5-inf],False
3417,3797,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3418,3798,325,LowSeason,[2-3],Nonref,[160-260],[1-1],True
3419,706,357,HighSeason,[0-1],Standard,[260-360],[5-inf],False
3420,3799,289,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
3421,3800,392,NewYear,[0-1],Nonref,[160-260],[2-2],False
3422,3763,393,LowSeason,[0-1],Standard,[160-260],[1-1],False
3423,3801,255,LowSeason,[0-1],Standard,[160-260],[3-4],False
3424,3802,93,OffSeason,[2-3],Nonref,[260-360],[3-4],True
3425,3803,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3426,3804,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
3427,3805,386,OffSeason,[2-3],Standard,[360-500],[5-inf],True
3428,3806,313,LowSeason,[0-1],Nonref,[160-260],[3-4],False
3429,3807,394,LowSeason,[2-3],Standard,[360-500],[5-inf],False
3430,3808,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3431,3809,395,LowSeason,[2-3],Nonref,[360-500],[5-inf],False
3432,3810,249,LowSeason,[2-3],Nonref,[160-260],[3-4],False
3433,818,304,LowSeason,[2-3],Nonref,[0-160],[2-2],False
3434,3811,396,NewYear,[2-3],Standard,[260-360],[5-inf],False
3435,3812,12,LowSeason,[4-7],Standard,[160-260],[3-4],False
3436,3813,168,LowSeason,[2-3],Standard,[160-260],[3-4],True
3437,3814,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
3438,3815,178,LowSeason,[2-3],Standard,[160-260],[3-4],False
3439,3817,217,LowSeason,[2-3],Nonref,[160-260],[2-2],False
3440,3818,310,LowSeason,[0-1],Nonref,[160-260],[2-2],True
3441,3819,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3442,3820,397,OffSeason,[2-3],Nonref,[360-500],[5-inf],True
3443,3821,57,OffSeason,[2-3],Nonref,[160-260],[2-2],False
3444,3822,398,LowSeason,[8-inf],Standard,[260-360],[2-2],True
3445,3823,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
3446,3824,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
3447,3825,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
3448,3826,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
